Date (GMT+1);Nuclear  Power (MW);Non-Renewable Power (MW);Renewable Power (MW);Price (EUR/MWh, EUR/tCO2)
2021-10-06T01:00+02:00;6427.59;17090.67;28927.84;74.98
2021-10-06T02:00+02:00;6460.03;16019.04;28846.12;70.66
2021-10-06T03:00+02:00;6464;15069.61;29182.21;60.41
2021-10-06T04:00+02:00;6456.21;16264.27;29358.34;60.48
2021-10-06T05:00+02:00;6444.18;18996.78;30119.05;77.19
2021-10-06T06:00+02:00;6445.7;22481.66;30367.6;148.9
2021-10-06T07:00+02:00;6591.22;25047.78;29344.1;220
2021-10-06T08:00+02:00;6597.97;25699.96;29811.76;248.03
2021-10-06T09:00+02:00;6598.54;25459.3;32124.17;240.12
2021-10-06T10:00+02:00;6596.99;25468.89;36196.1;212.02
2021-10-06T11:00+02:00;6599.65;25186.12;37678.4;205.5
2021-10-06T12:00+02:00;6597.46;25274.83;36259.92;200
2021-10-06T13:00+02:00;6598.07;25094.06;34579.45;193.43
2021-10-06T14:00+02:00;6605.93;25157;32122.35;194.2
2021-10-06T15:00+02:00;6598.53;25701.52;28690.95;195.63
2021-10-06T16:00+02:00;6576.2;26822.4;23770.59;213.91
2021-10-06T17:00+02:00;6569.9;27744.02;18317.92;248.06
2021-10-06T18:00+02:00;6564.51;28536.69;14788.95;252.62
2021-10-06T19:00+02:00;6569.19;28856.45;14307.18;290.97
2021-10-06T20:00+02:00;6581.2;28699.19;13880.13;260
2021-10-06T21:00+02:00;6604.89;28196.53;13522.93;244.98
2021-10-06T22:00+02:00;6605.41;27834.38;12599.23;220.19
2021-10-06T23:00+02:00;6612.04;27408.9;11472.83;205.7
2021-10-07T00:00+02:00;6606.77;27619.24;10623.21;261
2021-10-07T01:00+02:00;6605.07;27706.85;10078.97;252.86
2021-10-07T02:00+02:00;6608.89;27397.57;9449.71;250
2021-10-07T03:00+02:00;6611.41;27702.28;8842.56;236.86
2021-10-07T04:00+02:00;6610.49;28703.18;8348.83;241.88
2021-10-07T05:00+02:00;6609.53;30414;8139.25;264.31
2021-10-07T06:00+02:00;6612.83;32067.51;8202.47;310.05
2021-10-07T07:00+02:00;6610.72;32849.02;8435.07;356.09
2021-10-07T08:00+02:00;6612.75;32896.39;11031.52;393.1
2021-10-07T09:00+02:00;6615.23;32754.47;15761.87;352.55
2021-10-07T10:00+02:00;6606.65;32728.6;20630.64;300
2021-10-07T11:00+02:00;6596.61;32304.53;24326.02;299.92
2021-10-07T12:00+02:00;6592.87;32116.92;26362.61;296.41
2021-10-07T13:00+02:00;6594.02;32162.95;26427.02;287
2021-10-07T14:00+02:00;6595.08;31950.85;24466.66;280.02
2021-10-07T15:00+02:00;6595.99;31970.74;21025.41;280
2021-10-07T16:00+02:00;6588.84;32548.75;16923.56;298.94
2021-10-07T17:00+02:00;6588.29;32892.55;12370.94;317.58
2021-10-07T18:00+02:00;6595.45;33642.93;9618.08;350.52
2021-10-07T19:00+02:00;6597.58;33706.98;9677.05;442.9
2021-10-07T20:00+02:00;6593.6;33167.14;10144.75;319.03
2021-10-07T21:00+02:00;6591.9;32293.94;10700.4;300
2021-10-07T22:00+02:00;6594.78;31591.38;11111.82;298.91
2021-10-07T23:00+02:00;6591.43;30249.41;11373.46;270.7
2021-10-08T00:00+02:00;6599.19;28630.03;11616.34;176.61
2021-10-08T01:00+02:00;6601.26;28201.67;11920.76;167.36
2021-10-08T02:00+02:00;6605.11;27777.89;12016.88;164.35
2021-10-08T03:00+02:00;6606.79;27588.43;11753.15;160.08
2021-10-08T04:00+02:00;6607;28133.22;11577.65;162.74
2021-10-08T05:00+02:00;6607.02;29433.07;11527.03;174.12
2021-10-08T06:00+02:00;6609.94;31340.68;11570.81;233.46
2021-10-08T07:00+02:00;6616.26;32420.93;12052.02;269.4
2021-10-08T08:00+02:00;6625.3;32656.36;13862.72;291.42
2021-10-08T09:00+02:00;6623.76;32583.55;17539.79;260
2021-10-08T10:00+02:00;6610.42;31934.12;22039.87;230.24
2021-10-08T11:00+02:00;6600.21;30605.45;26446.09;211.32
2021-10-08T12:00+02:00;6593.05;29587.75;29969.71;192.6
2021-10-08T13:00+02:00;6593.31;28737.49;31050.94;169.6
2021-10-08T14:00+02:00;6594.8;28321.35;29901.36;160.5
2021-10-08T15:00+02:00;6591.47;28872.69;26968.39;164.72
2021-10-08T16:00+02:00;6579.35;29500.79;22332.65;192.3
2021-10-08T17:00+02:00;6576.53;30781.83;17013.85;229.02
2021-10-08T18:00+02:00;6567.59;30988.09;15421.35;252.81
2021-10-08T19:00+02:00;6570.6;31117.6;18318.54;269.7
2021-10-08T20:00+02:00;6576.06;30420.89;21207.27;235.67
2021-10-08T21:00+02:00;6582.93;28468.57;22449.21;194.21
2021-10-08T22:00+02:00;6586.62;26551.23;22203.66;181.2
2021-10-08T23:00+02:00;6587.28;24227.17;21534.2;150
2021-10-09T00:00+02:00;6587.25;20839.74;20380.88;138.18
2021-10-09T01:00+02:00;6593.45;20377.74;19341.84;120.28
2021-10-09T02:00+02:00;6603.34;20411.15;18183.16;122.12
2021-10-09T03:00+02:00;6598.99;20869.06;17250.43;135.11
2021-10-09T04:00+02:00;6605.51;21195.52;16690.86;140
2021-10-09T05:00+02:00;6617.23;21479.3;16922.73;137.33
2021-10-09T06:00+02:00;6623.13;21794.1;17443.64;137.15
2021-10-09T07:00+02:00;6622.41;22659.26;18220.42;167.91
2021-10-09T08:00+02:00;6625.28;22648.8;21945.26;183.27
2021-10-09T09:00+02:00;6628.12;22725.71;26683.59;160.44
2021-10-09T10:00+02:00;6628.87;21964.97;31925.7;124
2021-10-09T11:00+02:00;6584.69;20865.46;37961.51;100.81
2021-10-09T12:00+02:00;6254.6;19210.17;42054.59;78.7
2021-10-09T13:00+02:00;6111.27;18963.76;42156.86;70.44
2021-10-09T14:00+02:00;6113.92;18965.11;39026.92;70.5
2021-10-09T15:00+02:00;6144.29;19948.72;34051.83;93.82
2021-10-09T16:00+02:00;6489.92;22163.87;26796.53;137.52
2021-10-09T17:00+02:00;6596.01;24164.63;19053.21;200
2021-10-09T18:00+02:00;6590.37;24522.94;16925.09;229.2
2021-10-09T19:00+02:00;6596.33;24540.49;21144.19;239.22
2021-10-09T20:00+02:00;6589.63;23483.12;24211.67;183.22
2021-10-09T21:00+02:00;6507.38;22011.85;25075.1;138.86
2021-10-09T22:00+02:00;6498.91;20815.14;24678.97;129.71
2021-10-09T23:00+02:00;6473.25;20490.37;23494.87;110.01
2021-10-10T00:00+02:00;6582.59;20092.6;21589.02;135.35
2021-10-10T01:00+02:00;6611.38;20448.83;19016.42;132.2
2021-10-10T02:00+02:00;6610.98;20894.25;17076.26;122.11
2021-10-10T03:00+02:00;6624.13;21325.13;15366.1;119.41
2021-10-10T04:00+02:00;6630.48;21450.22;13876.17;118.88
2021-10-10T05:00+02:00;6629.07;22185.91;13098.15;120.88
2021-10-10T06:00+02:00;6632.33;23191.82;12470.88;140.5
2021-10-10T07:00+02:00;6627.66;23485.16;12249.08;163.99
2021-10-10T08:00+02:00;6628.4;23605.77;16122.25;169.11
2021-10-10T09:00+02:00;6636.75;23251.42;22650.44;151.68
2021-10-10T10:00+02:00;6647.49;22215.07;28147.87;127.69
2021-10-10T11:00+02:00;6623.99;21453.12;32545.65;119.52
2021-10-10T12:00+02:00;6228.08;20524.89;35196.51;96.07
2021-10-10T13:00+02:00;6120.85;19942.17;35677.49;86.3
2021-10-10T14:00+02:00;6117.64;19534.55;33164.56;69.22
2021-10-10T15:00+02:00;6121.16;19648.07;28348.26;89.82
2021-10-10T16:00+02:00;6307.23;21472.6;21420.7;123.85
2021-10-10T17:00+02:00;6572.38;23966.09;13843.75;165.29
2021-10-10T18:00+02:00;6612.38;25222.97;11218.91;216.06
2021-10-10T19:00+02:00;6604.41;25292.39;13003.77;240.57
2021-10-10T20:00+02:00;6608.65;25466.96;15082.03;221.7
2021-10-10T21:00+02:00;6604.41;24724.08;16625.25;195
2021-10-10T22:00+02:00;6603.52;24853.22;16589.04;179.72
2021-10-10T23:00+02:00;6605.92;24294.05;17003.4;159.16
2021-10-11T00:00+02:00;6615.67;22997.03;17351.7;149.14
2021-10-11T01:00+02:00;6617.02;22793.04;18359.52;141.51
2021-10-11T02:00+02:00;6521.45;22481.26;18789.16;123.55
2021-10-11T03:00+02:00;6466.66;22411.33;18925.4;113.68
2021-10-11T04:00+02:00;6530.8;23340.91;19125.33;118.6
2021-10-11T05:00+02:00;6429.81;25862.83;18804.47;146.16
2021-10-11T06:00+02:00;6380.02;28081.5;18972.97;200
2021-10-11T07:00+02:00;6371.39;29140.25;19501.01;252.46
2021-10-11T08:00+02:00;6390.55;29320.35;21875.77;260.02
2021-10-11T09:00+02:00;6378.95;29546.99;25699.99;237.02
2021-10-11T10:00+02:00;6321.29;29503.16;29550.98;213.94
2021-10-11T11:00+02:00;6283.73;29474.24;34256.07;180.28
2021-10-11T12:00+02:00;6222.75;29019.29;37994.78;133.19
2021-10-11T13:00+02:00;6216.33;28078.77;39478.23;109.32
2021-10-11T14:00+02:00;6201.79;27119.05;38122.57;101.4
2021-10-11T15:00+02:00;6268.34;27968.39;35362.59;121.06
2021-10-11T16:00+02:00;6428.93;29155.41;30807.06;145.07
2021-10-11T17:00+02:00;6530.88;29731.29;26600.43;192.13
2021-10-11T18:00+02:00;6618.54;30040.07;24956.93;228.11
2021-10-11T19:00+02:00;6586.55;30087.33;25870.18;240.57
2021-10-11T20:00+02:00;6586.3;29947.86;26893.08;229.24
2021-10-11T21:00+02:00;6589.74;29081.68;27230.8;175.47
2021-10-11T22:00+02:00;6593.69;26929.23;26525.92;119.68
2021-10-11T23:00+02:00;6592.31;25045.71;26207.36;96.58
2021-10-12T00:00+02:00;6508.13;23668.8;26259.68;100.37
2021-10-12T01:00+02:00;6342.9;23484.5;25553.64;94.85
2021-10-12T02:00+02:00;6323.22;22949.11;25252.97;85.9
2021-10-12T03:00+02:00;6324.73;23207.99;25288.23;90
2021-10-12T04:00+02:00;6378.91;24085.28;25563.99;93.36
2021-10-12T05:00+02:00;6375.62;26382.4;25915.81;110.3
2021-10-12T06:00+02:00;6408.16;28978.22;25987.65;143
2021-10-12T07:00+02:00;6559.72;31195.71;26149.99;215.42
2021-10-12T08:00+02:00;6627.71;31963.05;25944.93;236.21
2021-10-12T09:00+02:00;6622.87;32278.6;26775;237.18
2021-10-12T10:00+02:00;6621.07;32275.56;28634.59;220
2021-10-12T11:00+02:00;6627;32109.76;30931.19;208.94
2021-10-12T12:00+02:00;6630.08;31310.32;32629.5;174.59
2021-10-12T13:00+02:00;6632.98;30658.37;33308.24;151.24
2021-10-12T14:00+02:00;6642.21;30513.71;33240.78;139.95
2021-10-12T15:00+02:00;6645.26;30648.38;31605.96;139.44
2021-10-12T16:00+02:00;6638.42;31379.09;28527.13;149.36
2021-10-12T17:00+02:00;6641.66;31701.38;23772.49;200
2021-10-12T18:00+02:00;6644.73;32357.95;21787.46;235.44
2021-10-12T19:00+02:00;6641.01;32544.18;21652.94;248.08
2021-10-12T20:00+02:00;6629.4;32451.63;21481.09;226.74
2021-10-12T21:00+02:00;6638.38;31776.87;21135.94;193.2
2021-10-12T22:00+02:00;6637.58;30475.29;20091.51;184.68
2021-10-12T23:00+02:00;6639.42;29197.93;19567.24;140.11
2021-10-13T00:00+02:00;6626.42;28171.51;18707.19;151.93
2021-10-13T01:00+02:00;6626.9;28121.65;17657.87;152.01
2021-10-13T02:00+02:00;6628.74;28150.54;16949.41;140.07
2021-10-13T03:00+02:00;6610.96;27819.83;17045.76;132.43
2021-10-13T04:00+02:00;6610.36;27989.14;16901.78;135
2021-10-13T05:00+02:00;6541.43;30156.81;16984.83;151.45
2021-10-13T06:00+02:00;6622.59;32714.34;17246.19;196.17
2021-10-13T07:00+02:00;6669.46;34120.54;17984.58;229.3
2021-10-13T08:00+02:00;6675.61;34624.65;19062.26;250.59
2021-10-13T09:00+02:00;6667.55;34768.38;21338.33;238.97
2021-10-13T10:00+02:00;6663.94;34796.95;24278.52;211.31
2021-10-13T11:00+02:00;6655.66;34625.08;27666.42;195.56
2021-10-13T12:00+02:00;6649.75;33719.56;30153.34;189.75
2021-10-13T13:00+02:00;6652.71;33312.64;30799.52;168.74
2021-10-13T14:00+02:00;6644.84;33534.61;29246.91;165.42
2021-10-13T15:00+02:00;6636.38;33590.56;26723.92;167.6
2021-10-13T16:00+02:00;6642.74;33923.94;22506.17;189.9
2021-10-13T17:00+02:00;6642.54;34921.55;17900.56;213.96
2021-10-13T18:00+02:00;6642.85;35391.13;16840.37;246.99
2021-10-13T19:00+02:00;6634.74;35295.06;18662.54;287.31
2021-10-13T20:00+02:00;6634.52;33839.7;19791.1;235
2021-10-13T21:00+02:00;6621.41;32621.06;20927.31;199.07
2021-10-13T22:00+02:00;6627.07;30761.14;21276.01;153.18
2021-10-13T23:00+02:00;6629.73;27729.56;20784.58;116.12
2021-10-14T00:00+02:00;6743.08;26515.61;19813.34;146.69
2021-10-14T01:00+02:00;7011.1;26021.56;19801.59;131.83
2021-10-14T02:00+02:00;7078.57;25511.41;20556.95;132.46
2021-10-14T03:00+02:00;7302.35;24853.88;21469.94;110
2021-10-14T04:00+02:00;7403.84;25337.8;21231.31;116.61
2021-10-14T05:00+02:00;7400.01;27688.75;21640.53;140.99
2021-10-14T06:00+02:00;7454.38;30699.05;22168.22;209
2021-10-14T07:00+02:00;7693.49;32632.4;22953.62;235.05
2021-10-14T08:00+02:00;7691.31;32897.61;23503.01;260
2021-10-14T09:00+02:00;7662.4;32887.41;25535.63;245
2021-10-14T10:00+02:00;7619.18;32794.75;28687.8;222.55
2021-10-14T11:00+02:00;7550.92;31732.06;31954.33;198.3
2021-10-14T12:00+02:00;7486.54;30192.39;34205.82;189.93
2021-10-14T13:00+02:00;7565.9;29361.14;35151.15;164
2021-10-14T14:00+02:00;7527.87;29043.59;34849.16;144.55
2021-10-14T15:00+02:00;7605.67;29154.49;34323.76;144.27
2021-10-14T16:00+02:00;7662.97;29694.81;32204.37;151.92
2021-10-14T17:00+02:00;7760.92;30646.95;29534.61;199.13
2021-10-14T18:00+02:00;7798.2;31455.94;29026.94;221.73
2021-10-14T19:00+02:00;7707.34;31536.78;30242.01;219.73
2021-10-14T20:00+02:00;7673.74;29756.03;31220.18;149.8
2021-10-14T21:00+02:00;7642.44;26642.41;32131.65;116.63
2021-10-14T22:00+02:00;7669.78;24061.82;31951.52;107.43
2021-10-14T23:00+02:00;7682.25;21721.71;32551.79;69.82
2021-10-15T00:00+02:00;7720.6;19268.65;33181.73;67.22
2021-10-15T01:00+02:00;7663.35;18987.49;33398.38;56.55
2021-10-15T02:00+02:00;7624.06;18524.85;33466.12;49.42
2021-10-15T03:00+02:00;7624.7;18391.07;34009.3;48.93
2021-10-15T04:00+02:00;7623.52;18828.86;35138.32;56.51
2021-10-15T05:00+02:00;7627.4;20577.72;35306.48;67.21
2021-10-15T06:00+02:00;7607.6;22806.93;36963.98;98.2
2021-10-15T07:00+02:00;7618.72;24949.19;38029.26;165.01
2021-10-15T08:00+02:00;7621.78;25055.91;40417.37;156.02
2021-10-15T09:00+02:00;7589.6;23688.35;43802.34;105.11
2021-10-15T10:00+02:00;7623.35;22260.83;46320.8;84.06
2021-10-15T11:00+02:00;7638.64;21748.98;48636.96;72.19
2021-10-15T12:00+02:00;7659.08;21077.3;49649.59;67.97
2021-10-15T13:00+02:00;7675.31;20586.63;47883.35;56.49
2021-10-15T14:00+02:00;7711.03;21374.25;44383.58;62.63
2021-10-15T15:00+02:00;7693;23888.79;39583.63;81.57
2021-10-15T16:00+02:00;7763.73;25730.2;33726.6;123.6
2021-10-15T17:00+02:00;7897.83;27727.22;26605.22;195.66
2021-10-15T18:00+02:00;8002;27823.17;23677.89;239.93
2021-10-15T19:00+02:00;7978.36;27804.74;23815.92;249.22
2021-10-15T20:00+02:00;7874.41;27645.13;23189.08;208.64
2021-10-15T21:00+02:00;7851.36;27176.75;22913.13;198.52
2021-10-15T22:00+02:00;7833.27;26469.62;21614.83;171.43
2021-10-15T23:00+02:00;7758.57;25478.29;20323.27;117.55
2021-10-16T00:00+02:00;7788.6;24985.2;18983.32;127.04
2021-10-16T01:00+02:00;7785.19;25285.2;18012.76;126.22
2021-10-16T02:00+02:00;7768.87;25364.2;17221.44;138.16
2021-10-16T03:00+02:00;7771.04;25271.17;16983.59;135.75
2021-10-16T04:00+02:00;7769.52;25999.56;16544.66;139.02
2021-10-16T05:00+02:00;7778.28;26235.44;16348.87;140.3
2021-10-16T06:00+02:00;7832.69;26732.15;16132.45;134.67
2021-10-16T07:00+02:00;7880.15;27163.67;15829.55;182.43
2021-10-16T08:00+02:00;7963.79;26827.2;17643.21;189.91
2021-10-16T09:00+02:00;7973.2;26923.35;20713.15;184.18
2021-10-16T10:00+02:00;7965.56;26577.01;24824.47;194.95
2021-10-16T11:00+02:00;7961.82;25495.72;28731.46;120.01
2021-10-16T12:00+02:00;7949.23;23599.71;31543.17;102.83
2021-10-16T13:00+02:00;7943.65;23151.88;32387.54;88.63
2021-10-16T14:00+02:00;7922.6;23059.02;30159.99;83.92
2021-10-16T15:00+02:00;7916.59;23579.43;26816.94;96.84
2021-10-16T16:00+02:00;7825.57;25925.05;21942.8;135.79
2021-10-16T17:00+02:00;7820.07;27116.09;17347.63;202.52
2021-10-16T18:00+02:00;7786.06;27340.35;14480.72;235.09
2021-10-16T19:00+02:00;7788.4;27897.03;15696.27;253.06
2021-10-16T20:00+02:00;7787.36;28243.83;17084.25;231.94
2021-10-16T21:00+02:00;7782.6;27672.82;17930.86;200.34
2021-10-16T22:00+02:00;7775.29;27398.08;18034.06;187.94
2021-10-16T23:00+02:00;7776.37;25615.14;18912.88;131.1
2021-10-17T00:00+02:00;7782.81;23774.53;19421.2;106.89
2021-10-17T01:00+02:00;7780.81;23153.67;19391.73;107.67
2021-10-17T02:00+02:00;7778.53;22923.6;18603.99;103.73
2021-10-17T03:00+02:00;7786.49;22876.77;17384.56;108.09
2021-10-17T04:00+02:00;7785.52;23883.69;16255.1;110.42
2021-10-17T05:00+02:00;7793.97;24594.67;15934.41;116.68
2021-10-17T06:00+02:00;7804.47;24777.6;15760.97;112.13
2021-10-17T07:00+02:00;7805.08;24984.4;16071.72;118.08
2021-10-17T08:00+02:00;7806.71;25854.79;16857.36;170.87
2021-10-17T09:00+02:00;7804.67;26387.64;19033.75;178.1
2021-10-17T10:00+02:00;7918.03;26294.18;21279.53;166.76
2021-10-17T11:00+02:00;8047.37;26208.46;23487.7;134.92
2021-10-17T12:00+02:00;8041.15;25787.72;25493.43;123.17
2021-10-17T13:00+02:00;8030.25;25144.08;26409.51;106.57
2021-10-17T14:00+02:00;8026.69;24631.76;25257.91;101.39
2021-10-17T15:00+02:00;8024.2;25380.01;22407.15;112.8
2021-10-17T16:00+02:00;8019.03;26171.31;18841.79;123.85
2021-10-17T17:00+02:00;8017.17;26762.02;16015.05;182.5
2021-10-17T18:00+02:00;8016.83;26807.01;15294.46;216
2021-10-17T19:00+02:00;8020.71;26986.03;16333.31;238.29
2021-10-17T20:00+02:00;8018.45;26940.27;17657.39;206.09
2021-10-17T21:00+02:00;8005.91;26771.9;17714.14;158.36
2021-10-17T22:00+02:00;7991.27;26207.22;17348.9;175.5
2021-10-17T23:00+02:00;7994.05;25348.68;16815.78;132.88
2021-10-18T00:00+02:00;7982.38;24759.28;16860.88;114.35
2021-10-18T01:00+02:00;7976.04;24888.72;17271.31;118.04
2021-10-18T02:00+02:00;7984.56;24454.1;16964.98;108.79
2021-10-18T03:00+02:00;7978.01;24536.35;16745.06;109.84
2021-10-18T04:00+02:00;7979.76;25500.69;16731.41;118
2021-10-18T05:00+02:00;7987.64;27002.45;16513.72;156.82
2021-10-18T06:00+02:00;7994.26;29020.97;16470.77;216.6
2021-10-18T07:00+02:00;7998.13;30464.31;16850.44;258.13
2021-10-18T08:00+02:00;8004.86;31210.9;18179.26;268.32
2021-10-18T09:00+02:00;8006.11;31984.07;21363.66;250.5
2021-10-18T10:00+02:00;7999.36;31820.82;23970.18;216
2021-10-18T11:00+02:00;7996.15;31800.89;26265.25;199.27
2021-10-18T12:00+02:00;7988.82;31445.66;29305.11;180
2021-10-18T13:00+02:00;7991.13;31203.54;30260.92;166.79
2021-10-18T14:00+02:00;7962.82;30521.65;29851.81;173.74
2021-10-18T15:00+02:00;7997.52;30575.71;25854.52;190.98
2021-10-18T16:00+02:00;7994.33;31058.22;20597.64;208.7
2021-10-18T17:00+02:00;7915.48;31568.86;16458.49;229.97
2021-10-18T18:00+02:00;7818.45;31691.09;16478.21;252.97
2021-10-18T19:00+02:00;7811.58;31592.49;18889.04;262.12
2021-10-18T20:00+02:00;7782.26;30713.65;21601.33;214
2021-10-18T21:00+02:00;7810.59;27878.72;23028.98;206
2021-10-18T22:00+02:00;7814.81;26253.83;23306.06;181.42
2021-10-18T23:00+02:00;7818.4;25403.25;22634.57;151.97
2021-10-19T00:00+02:00;7817.79;24123.45;22699.68;113.47
2021-10-19T01:00+02:00;7833.91;23247.73;22240.7;106.28
2021-10-19T02:00+02:00;7829.98;23157.98;21748.35;102.05
2021-10-19T03:00+02:00;7825.23;23202.54;21799.79;92.12
2021-10-19T04:00+02:00;7854.98;23696.82;22477.09;97.17
2021-10-19T05:00+02:00;7956.45;25319.05;22845.29;114.97
2021-10-19T06:00+02:00;8026.64;27701.2;23909.97;165.1
2021-10-19T07:00+02:00;8023.99;29144.92;25005.87;215.9
2021-10-19T08:00+02:00;8023.37;29655.46;26572.03;235.68
2021-10-19T09:00+02:00;8016.38;29708.59;28739.62;224.7
2021-10-19T10:00+02:00;8012.24;29986.13;29856.09;214.55
2021-10-19T11:00+02:00;7992.07;30169.96;31876.29;199.42
2021-10-19T12:00+02:00;7976.02;29462;33412.21;199.64
2021-10-19T13:00+02:00;7908.97;28964.29;33990.04;188.69
2021-10-19T14:00+02:00;7771.75;28180.64;33999.8;182
2021-10-19T15:00+02:00;7750.66;28145.01;33596;171.6
2021-10-19T16:00+02:00;7750.6;28411.15;33121.94;172.09
2021-10-19T17:00+02:00;7750.68;28527.38;33033.42;183.27
2021-10-19T18:00+02:00;7744.29;28282.08;34457.36;184.8
2021-10-19T19:00+02:00;7709.75;26686.65;36472.2;166.13
2021-10-19T20:00+02:00;7631.05;23782.64;38018.27;137.92
2021-10-19T21:00+02:00;7564.72;21149.13;39856.51;94.98
2021-10-19T22:00+02:00;7570.9;18823.16;39781.15;69.37
2021-10-19T23:00+02:00;7581.42;16082.84;39771.05;51.02
2021-10-20T00:00+02:00;7756.37;12564.99;39896.26;14.39
2021-10-20T01:00+02:00;7880.06;11816.49;39055.02;5.65
2021-10-20T02:00+02:00;7839.59;11775.2;39262.07;4.12
2021-10-20T03:00+02:00;7809.68;11035.71;38963.47;0.09
2021-10-20T04:00+02:00;7835.13;11072.96;39013.22;0.15
2021-10-20T05:00+02:00;7886.28;12017.6;40856.07;14.07
2021-10-20T06:00+02:00;7801.76;14982.67;43997.89;62.95
2021-10-20T07:00+02:00;7700.61;16084.71;44180.95;132.17
2021-10-20T08:00+02:00;7684.39;16599.97;45789.3;130.53
2021-10-20T09:00+02:00;7692.24;16453.69;50482.18;98.43
2021-10-20T10:00+02:00;7676.82;16089.62;55404.68;61.32
2021-10-20T11:00+02:00;7662.16;15246.16;59191.77;56.08
2021-10-20T12:00+02:00;7740.28;13490.84;60786.47;48.09
2021-10-20T13:00+02:00;7676.62;13347.1;59409.57;44.06
2021-10-20T14:00+02:00;7613.35;14066.67;56861.74;52.21
2021-10-20T15:00+02:00;7631.1;15935.64;55114.12;56.76
2021-10-20T16:00+02:00;7661.57;16500.56;51797.01;61.32
2021-10-20T17:00+02:00;7643.95;16664.74;49363.92;89.99
2021-10-20T18:00+02:00;7527.61;16525.2;47533.26;113.51
2021-10-20T19:00+02:00;7501.88;16463.76;46569.42;118.44
2021-10-20T20:00+02:00;7573.02;16172;46459.89;87.89
2021-10-20T21:00+02:00;7195.39;15853.36;45750.79;73.87
2021-10-20T22:00+02:00;7074.69;15369.73;43154.64;64.27
2021-10-20T23:00+02:00;7071.16;14477.53;41148.01;52.29
2021-10-21T00:00+02:00;7017.44;13910.64;39566.33;30.04
2021-10-21T01:00+02:00;6999.07;13066.38;38881.83;30.17
2021-10-21T02:00+02:00;6969.61;12195.37;37090.91;18.97
2021-10-21T03:00+02:00;6973.68;12054.61;36218.81;18.8
2021-10-21T04:00+02:00;6973.94;12194.65;38267.6;29.14
2021-10-21T05:00+02:00;6951.71;12753.65;41860.56;47.74
2021-10-21T06:00+02:00;6956.83;14992.66;47515.13;77.1
2021-10-21T07:00+02:00;6947.89;15817.69;49890.92;104.74
2021-10-21T08:00+02:00;6950.61;15992.6;50815.7;108.08
2021-10-21T09:00+02:00;6933.79;15958.85;53392.44;103.42
2021-10-21T10:00+02:00;6961.84;15696.96;57050.57;89.66
2021-10-21T11:00+02:00;6945.69;15346.8;61109.21;77.05
2021-10-21T12:00+02:00;6941.2;13588;63490.53;52.28
2021-10-21T13:00+02:00;6940.06;12033.58;64129.66;30
2021-10-21T14:00+02:00;6928.05;11613.11;63488.83;18.9
2021-10-21T15:00+02:00;6960.21;11954.33;60080.33;30.02
2021-10-21T16:00+02:00;6964.02;14036.72;54773.08;49.04
2021-10-21T17:00+02:00;6967.5;16093.43;49209.72;64.91
2021-10-21T18:00+02:00;6966.63;16518.18;47098.73;100.37
2021-10-21T19:00+02:00;6980.88;17074.09;44197.25;118.21
2021-10-21T20:00+02:00;6987.53;16555.95;41657.31;88.08
2021-10-21T21:00+02:00;6978.62;16932.56;40896.23;70.08
2021-10-21T22:00+02:00;6981.77;16953.15;39178.81;65.17
2021-10-21T23:00+02:00;6980.63;16437.39;38272.07;54.11
2021-10-22T00:00+02:00;6950.32;15495.25;37658.18;63.42
2021-10-22T01:00+02:00;6950.25;15193.11;37435.95;60.45
2021-10-22T02:00+02:00;6946.81;14426.33;37810.04;55.11
2021-10-22T03:00+02:00;6950.12;14354.85;38323.87;52.64
2021-10-22T04:00+02:00;6950.72;14839.64;38945.16;61.58
2021-10-22T05:00+02:00;6943.74;15596.05;40062.76;73.05
2021-10-22T06:00+02:00;6936.43;16660.4;42661.27;91.98
2021-10-22T07:00+02:00;6942.99;17757.23;43710.57;119.28
2021-10-22T08:00+02:00;6965.97;18229.56;45212.49;121.06
2021-10-22T09:00+02:00;6958.67;17734.41;49750.35;91.58
2021-10-22T10:00+02:00;6960.31;16775.38;56315.66;68.56
2021-10-22T11:00+02:00;6956.3;15029.98;61067.57;55.24
2021-10-22T12:00+02:00;6952.82;13066.03;63087.14;44.06
2021-10-22T13:00+02:00;6966.7;12379.17;61552.44;24.46
2021-10-22T14:00+02:00;6946.54;12388.1;60028.03;23.22
2021-10-22T15:00+02:00;6945.44;12808.71;56782.85;30.08
2021-10-22T16:00+02:00;6940.13;15296.47;52380.39;55.28
2021-10-22T17:00+02:00;6942.47;17214.3;46531.88;82.66
2021-10-22T18:00+02:00;6927.65;17936.57;44002.84;110
2021-10-22T19:00+02:00;6914.68;17871.06;43061.88;119.91
2021-10-22T20:00+02:00;6907.23;17870.63;41794.92;98.93
2021-10-22T21:00+02:00;6940.35;17622.03;40535.37;78.67
2021-10-22T22:00+02:00;6949.71;17393.84;38811.24;80.7
2021-10-22T23:00+02:00;6935.36;16189.77;37815.43;63.06
2021-10-23T00:00+02:00;6950.23;16560.58;37111.86;73
